STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
1721;Gräfenberg-Kasberg;506;49.6639;11.2239;96.96;96.79;96.29;96.25;91.29;87.13;94.58;95.58;90.08;89.17;75.08;78.08;47.42;83.96;76.58;69.75;94.42;88.46;83.29;92.25;85.58;87.83;86.46;88.83;94.54;95.25;95.46;92.13;87.83;94.42;91.96
5871;Hahn;497;49.9462;7.2645;100;98.42;99.88;98.79;91.79;92.13;99.83;97;93.75;90.58;81.75;88.96;79;92.13;83.42;96.5;96.63;89.58;100;99.79;98.13;95;98.21;99.38;99.88;100;99.54;96.79;95.33;96.25;96.21
7432;Wittingen-Vorhop;72;52.6425;10.6631;89.29;79;82.58;89.38;91.13;88.13;92.21;93;83.92;84.46;83.67;89.42;88.08;85.17;81.21;74.42;88.58;85.58;92.63;97.21;98.67;93.38;86.42;90.25;98.96;96.96;89.63;88.17;86.42;98.25;95.5
3612;Nienburg;25;52.6711;9.2229;82.67;76.08;81.38;87.42;89.33;83.63;89.46;90.08;82.21;81.67;80;84.21;85.75;84.25;77.96;74.33;84.71;88.79;91.21;97.42;94.17;89.17;91.46;91.54;95.42;94.92;90.71;87.33;86.21;97.38;94.17
5371;Wasserkuppe;921;50.4973;9.9428;100;100;100;100;100;86.25;100;100;100;99.96;98.88;100;88.5;100;95.42;99.96;100;99.88;99.67;99.79;97.92;99.92;100;100;100;100;100;100;100;100;100
2290;Hohenpeißenberg;977;47.8009;11.0109;99;86.79;99.33;99.96;73.33;34.79;80.21;74.29;82.5;79.75;96.71;60.08;24.75;81.96;48.83;49.88;99.5;100;81.79;84.83;96.5;96.5;96.96;97.13;96.42;93.63;98.54;94.46;93;83.96;84.25
4354;Saldenburg-Entschenreuth;456;48.7832;13.3145;99.17;97.46;96;96.46;93.13;94.29;98.54;99;93.5;86.29;88.83;92.54;93.54;96.5;97.04;90.58;98.25;98.21;93.04;94.21;85.75;89.67;100;97;90.38;99.33;98.46;98.58;94.13;94.63;95.83
259;Müllheim;273;47.8063;7.6384;98.13;77.04;92.33;84.79;91.08;78.17;86.5;76.54;80.54;77.83;81.58;54.96;33.42;79.29;48.46;89.54;94.88;94.17;96.21;97.5;96.71;96.33;97.33;93.5;91.83;91.79;91.88;80.67;88.54;83.54;81.79
3166;Marienberg;639;50.651;13.1469;95.63;82.13;84.54;95.46;94.54;89.42;90.88;89.29;83.29;86.63;78.17;81.08;59.83;75.42;74.75;73.92;95.63;87.67;86.25;90.71;89.58;97.46;98.13;94.83;99.13;92.54;96.29;88.04;80.71;85;83.75
3167;Marienberg, Bad;547;50.662;7.9602;99;95.29;98.63;100;96.75;95.58;100;100;95.63;89.63;86.5;96.83;84.38;96.63;86.88;94.92;93.33;92.46;96.38;88.33;87.38;95.13;92.17;99.92;100;100;100;99.29;97.42;98.92;96.33
3164;Cölbe, Kr. Marburg-Biedenkopf;182;50.8492;8.7746;95.58;89.21;90.25;74.92;82.63;95.83;91.67;90.71;82.29;76.29;72.71;83.92;72.88;81.38;79.04;90.08;89.33;94.08;93.71;89.46;87.38;83.46;82.83;93.29;94.75;96.92;90.88;89.58;86.75;89.13;89.71
257;Baden-Baden-Geroldsau;240;48.727;8.2458;97.21;89.13;94.29;93.21;92.75;89.25;95.08;75.67;75.63;77.71;78.25;53.67;38.75;78.54;59.71;90.13;94.46;94.96;97.79;96.63;94.17;94.5;96.96;91.67;94.83;93.67;91.38;84.29;79.33;88.42;86.25
154;Amerang-Pfaffing;515;48.0197;12.2924;98.58;99;96.17;89.71;81.13;84.42;97.17;84.83;78.83;66;85.25;73.83;81.38;83.08;93.38;80.04;98.5;98.75;94.38;99.83;95.21;99.13;100;98.08;94.58;93.83;99.04;92.88;91.67;87;89.46
2201;Hiddensee-Vitte;1;54.575;13.1044;89.38;87;88.46;79.13;91.42;93.38;94.08;95.96;86.25;90.42;83.33;92.92;95.75;90.21;91.29;82.21;88.13;89.79;96.04;96.92;91.92;97.54;88.71;88.92;93.17;98.88;89.75;94.29;89;98.46;91.21
1424;Frankfurt/Main-Westend;124;50.1269;8.6694;93.17;90.08;93.58;82.04;84.79;97.88;89.13;90.96;79.92;74.25;61.63;76.42;60.17;77.75;70.29;86.29;80.5;86.38;91.79;86.04;87.63;82.38;82.25;92.29;90;96;85.5;86.79;87.83;83.42;82.75
1580;Geisenheim;110;49.9859;7.9549;90.33;86.42;93.33;86.04;87.79;98.42;89.04;88.79;78.04;73.88;63.29;76.25;67.04;81.63;77.63;88.63;82.46;89.17;89.58;85.46;83.33;77.25;79.33;91.63;85.75;93.46;85;86.29;85.88;83.13;83.83
1587;Gelbelsee;536;48.9481;11.4289;99.38;97.67;96.42;91.96;85.75;84.38;97.13;94;88.17;81.08;82.58;75.75;49;81.17;88.29;83.54;96.71;92.79;89.08;95.67;91.54;96.79;97.17;92.79;92.17;91.67;94;90.92;87.5;94.58;91.46
3362;Mühlacker;244;48.9721;8.8734;95.17;93.21;95.38;86.46;87.21;88.75;91.29;88.13;75.96;74.96;76.5;66.83;65.92;79.42;73.38;92.38;93.04;95.42;93.63;95.67;90.42;87.25;93.67;87.33;87.96;93.54;86.25;79.92;81.38;86.25;91.33
7099;Liebenburg-Othfresen;187;52.0111;10.3966;80.21;71.88;81.29;89.75;86.17;78.5;86;84.75;79.17;80.5;78.54;86.29;73.88;76.63;72.21;75.92;81.38;74;84.04;96.13;91.46;97;92.75;87.13;98.13;92.71;92.08;84.63;80.33;97.71;90.38
2362;Hümmerich;328;50.5652;7.4839;100;96.33;97.79;96.29;98.83;95.88;98.83;98.63;87.08;80.29;78.33;85.42;80.33;91.67;81.04;87.04;90.17;87.33;95.29;94.46;86.13;89.08;95;99.21;99.96;99.42;98.75;97;92.25;96.96;89.92
5029;Tholey;386;49.4738;7.0386;100;100;100;92.17;99.88;92.17;100;98.08;96.67;94.33;78.75;84.33;71.08;92.04;83.13;94.75;92.79;92.67;98.08;94.58;90.88;89.08;89.58;96.42;97;99.88;98.42;99.25;99.75;99.58;99.83
2429;Itzehoe;21;53.9897;9.5696;87.5;80;84.38;84.38;90.58;87.29;90.75;93.79;84.63;80.46;77.25;90.21;93.88;87.13;87.96;77.13;86.29;89.08;97.38;98.75;98.17;98.04;98.75;95.33;97.88;97.67;86.88;94.04;86.83;90.92;95.75
4271;Rostock-Warnemünde;4;54.1802;12.0805;80.96;79.21;82.38;79.5;94.54;91.46;86.54;89;80.88;83.08;80.42;87;91;82.96;84.88;72.96;80.75;82.71;85.42;91.21;89.79;95.71;80.13;83.17;92;96.17;87.88;88.46;82.17;90.13;87.17
1358;Fichtelberg;1213;50.4283;12.9535;100;100;99.08;99.21;98.38;97.88;98.17;99.75;100;100;99.04;100;88.38;96.42;95.83;75.5;98.04;98.75;98.46;98.08;97;99.29;97.17;96.58;98;98.17;98.38;98.46;97.33;96.67;95.5
4275;Rotenburg (Wümme);32;53.1288;9.3395;86.17;80.42;84.5;90.17;93.33;90.08;94.17;94.04;83.08;82.67;84.33;89.58;92.79;90.33;87.17;79.67;90.5;93.33;95.21;98.08;98.29;93.79;97.92;95.92;100;98.67;93.54;92.83;91.33;99.83;98.92
7298;Hattstedt;5;54.5266;9.0425;94.04;84.88;87.04;88.04;90.96;91.96;92.96;95.17;85.92;86.29;81.25;92.42;93.88;90.5;92.08;85.67;86.38;94.04;98.25;97.83;99.46;98.75;99.71;95.67;96.67;98.25;91.25;94.79;96.04;98.5;99.29
1357;Fichtelberg/Oberfranken-Hüttstadl;657;49.9807;11.8376;97.5;96.75;96.04;97.33;92.79;92.29;96.92;95.96;92.46;92.75;81.79;87.63;55.25;88.75;89.17;87.04;96.63;95.21;92.63;93.08;91.17;95.13;92.71;94.5;95;97.92;96.63;96.33;93.33;94.38;92.96
460;Berus;363;49.264;6.6868;99.92;100;99.75;88.04;97.29;99.08;100;97.17;95.04;93.88;78.42;76.33;64.08;86.42;78.04;94.5;93.54;94.46;97.67;93.21;90.5;85.08;85.75;94.38;98.17;100;96.38;96.83;94.67;99.25;99.38
1863;Gründau-Breitenborn;258;50.2663;9.1878;97.92;96.67;96.92;94.96;94.54;94.08;96.54;94.54;87.58;85.25;70.17;82.46;62;88.63;71.29;92.33;94.33;90.54;88.92;95.25;83.79;84.79;83.75;94.88;96.83;98.13;96.29;93.75;94.17;92.29;91.38
4445;Wernigerode-Schierke;609;51.7658;10.6533;84.96;85.96;91;92.75;92;93;92.08;93.04;91.46;90.67;87.88;95.46;86.04;87.13;90.33;91.13;90.21;87.04;93.33;89.58;87.75;94;89.5;92;93.71;95.96;92.38;94.17;94.75;95.04;92
1869;Grünow;56;53.3153;13.9338;84.58;78.75;79.46;79.21;94.79;94.13;92.38;93.33;82.17;81.08;80.21;91.92;82.63;82.71;85.63;76.08;87.38;91.04;97.38;96.08;96.75;96.71;96.67;88.04;94.25;94.04;87.75;90.42;83.63;97.67;94.96
4371;Salzuflen, Bad;135;52.1042;8.7521;81.96;75.04;85;85.54;88.21;81.33;90.5;91.92;83.67;80.46;77.96;84.13;83.46;84.38;79.63;75.54;83.42;77.63;85.29;91.5;84.13;87.08;81.04;91.75;98.71;98.17;93.04;88.38;86.63;96.83;94.29
161;Andernach;75;50.4238;7.4203;94.58;81.79;91.33;85.33;97.21;97.79;90.08;87.42;78.54;69.79;65.38;77.92;70.71;79.5;72.75;82.88;84.17;78.92;88.04;87.29;83.08;76.71;84.67;91;93.42;93.58;89.21;85.33;82.29;76;78.21
4931;Stuttgart-Echterdingen;371;48.6883;9.2235;94;84.96;92.5;82.21;80.25;88.17;91.08;82.5;77.88;75.58;77.71;62.38;46.5;78.33;72.29;85.04;91.04;89.88;89.38;93.88;87.5;87.46;91.33;86.67;86.5;90.42;84.5;80.58;81.83;83.75;82.42
963;Diepholz;39;52.5881;8.3424;81;75.5;81.88;84.08;88.5;87.21;89.08;89.92;81.96;78.96;77.83;83.92;86.71;84.5;79.5;78.46;85.71;90.13;88.21;95.54;91.33;87;88.54;91.04;93.88;96.08;90.7;88.17;87.29;96.08;92.79
1107;Ebrach;346;49.852;10.499;99.92;97.13;97.79;96;93.08;96.04;97.83;93.83;88.71;87.04;72;79.71;50.08;84.92;80.04;85.54;97.58;97.25;93.33;97.21;94.38;90.75;88.04;90.67;95.5;97.38;96.38;92.33;91.67;94.25;93.92
6196;Selb-Spielberg;610;50.1587;12.0386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6197;Lügde-Paenbruch;258;51.8664;9.2709;87.92;80.5;85.92;86.71;89.13;84.88;90.33;92.25;83.96;82.38;79.96;83.38;80.54;81.38;82.46;80.38;83.46;82.21;91.25;92.71;85.83;89.79;83.71;92.63;97.96;95.71;92.58;89.13;84.13;96.25;93.21
1451;Freiburg/Elbe;2;53.8278;9.2486;89.67;82.75;84.96;86.92;92.29;90.13;91.25;94.25;86.08;81.21;80.75;89.29;94;89.5;89.67;80.92;90.08;92.38;99.04;100;99.67;98.88;99.92;96.92;98.13;98.54;91.21;94.5;89.38;92.33;94.08
6199;Steinhagen-Negast;16;54.2484;13.0418;86.42;80.33;85.79;80.5;95.96;97.17;92.67;93.5;80.88;83.67;84.46;90.63;93.54;88.04;89.08;74.58;85.21;89.38;94.42;97.71;98.17;99.96;96.75;89.13;96.83;98.5;90;93.38;87.79;97.08;97.38
5111;Trostberg;559;48.031;12.5396;94.38;95;93.46;90.54;73.5;77.92;93.88;78.79;76.08;66.71;86.75;69.96;47.33;73.63;82.29;65.79;96.38;97.88;92.63;98.33;94;99.04;97.54;97.17;92.83;88.13;97.79;84.83;92.04;83.21;84.92
2638;Klippeneck;973;48.1054;8.7549;91.88;77.17;95.54;96;66.25;35.21;85.08;89.13;89.25;86.38;94.75;56.75;38.83;91.08;64.71;75.46;97.42;94.96;89.88;95.88;97.04;96.96;96.29;95.96;95.25;95.58;97.21;95.92;96.92;;
1981;Hamburg-Neuwiedenthal;3;53.4777;9.8957;81.17;77.96;80.71;85.71;86.21;81.75;87.54;91.75;84.67;82.58;83.79;88.58;93.67;88.5;85.58;71.63;81.5;84.42;86.13;93.04;96.33;88.21;91.54;90.13;96.58;96.04;88.13;90.21;85.08;89.29;89.33
7364;Jeßnitz;74;51.682;12.3042;89.67;80.17;78.13;87.42;83.58;85.42;86.79;88.17;77.5;80.04;74.5;77.54;62.83;76.83;72.17;79.83;92.25;86.92;91.38;94.63;85.25;89.71;92.04;86.5;93.5;91.58;86.58;81.38;76.79;90.75;89
4592;Schwandorf;356;49.3278;12.0871;99.38;96.46;93.96;89.71;87.25;92.67;96.71;96.17;84.67;82.58;70.92;74.96;71.96;76.17;87.83;90.54;96.38;95.08;91.04;97.13;91.58;93.04;88.38;85.79;86.46;94.71;91.13;88.46;84.75;94.17;94.54
4841;Steinau, Kr. Cuxhaven;1;53.6946;8.8735;88.54;82.46;83.88;85.33;90;90.08;88.83;93.42;85.42;82.38;81.54;88.58;94.42;89;88.25;80;87.38;90.5;99.04;99.92;98.79;96.58;99.17;96;96.92;97.17;88.79;92.67;87.83;93.42;96.83
2039;Harzburg, Bad;201;51.9;10.5701;72.42;69.33;77.58;85.5;79.38;78.13;81;82.04;78.29;77.29;73.33;84.04;74.96;75.42;73.17;78.67;79.04;68.54;87.46;94.29;88.33;96.5;94.96;85;90.33;86.5;88.25;81.63;79;91.33;80.96
891;Cuxhaven;5;53.8713;8.7058;85.75;80;82.04;80.88;87.88;87.33;86.46;92.25;85;79.54;76.88;87.42;92.38;84.63;85.83;75.71;81.5;87.54;98.75;94.13;92.04;90.71;98.08;88.25;92.25;94.96;86.08;90.42;87.67;88.04;91.21
896;Dachwig;170;51.0773;10.8626;88.42;76.5;78.96;80.67;82.29;87.5;81.67;82.83;74.46;75.75;73.08;74.96;60.54;74.42;68.13;81.33;88.29;83.46;93.21;93.96;90.75;92.46;90.29;86.92;88.79;86.88;83.13;79.42;77.58;84.88;81.13
6344;Runkel-Ennerich;168;50.394;8.1423;99.67;92.08;94.63;91.54;91.88;100;94.88;93.92;83.92;79.04;73;80.63;71.88;82.83;76.71;92.08;90.88;89.33;97.04;95.21;92.17;86.21;85.33;95.08;96.17;98.08;93.75;89.79;86.58;88.79;86.88
3545;Neunkirchen-Wellesweiler;236;49.3436;7.2295;99.13;97.75;98.58;93.29;100;98.13;97.54;93.38;91.33;90.46;72.92;76.5;61.83;87.08;78.42;94.96;92.71;96;92.04;92.88;88.79;84.42;87.46;94.33;98.04;98.96;94.67;93.46;91.92;94.5;96
3540;Neunkirchen-Seelscheid-Krawinkel;195;50.8446;7.3714;96.88;87.13;94.71;94.21;90.83;88.88;93.54;96.88;86.42;79.29;76.83;81.54;77.42;90.33;77.21;83.67;88.92;83.71;91.25;95.63;82.96;82.04;86.42;97.21;99.63;99.46;97.21;91.38;86.79;93.5;86.33
4154;Remscheid-Lennep;345;51.1798;7.2506;95.33;89.13;96.75;96.5;94.04;86.71;98.04;99.04;94.29;87.96;86.13;89.96;84.88;94.29;87.17;86.38;90.08;87.83;94.13;87.29;80.21;91.79;95.79;99.13;;;;;91.96;98.58;97.96
7330;Arnsberg-Neheim;159;51.4634;7.978;81.08;71.04;84.17;87.13;79.25;72.67;84.88;85.79;80.63;77.29;75;79.46;73.96;80.25;76.5;80.04;82.21;74.04;91.13;89.21;80.83;85.71;86.08;91.17;94.17;92.08;90.67;83.46;81.13;94.17;92.63
13700;Gevelsberg-Oberbröking;205;51.3329;7.3411;86;79.21;89.79;86.75;85.54;74.5;90;92.83;87.42;82.46;79.79;84.75;81.42;86.13;83.79;80.04;83.71;79.21;86.04;85.25;77.58;88.5;91.5;93.96;97.96;96.21;93.08;89.42;85.08;94.88;94
3226;Aschersleben-Mehringen;107;51.7259;11.5111;84.67;71.54;75.88;85.58;79.83;83.96;81.17;84.13;75.79;73.67;69.46;79.38;67.63;75.38;75.83;82.46;89.33;85.42;94.17;94.21;88.5;92.71;95.75;86.21;92.04;90.46;84.63;81.58;78.54;90.75;85.79
1605;Genthin;35;52.3875;12.1601;86.38;75.71;73.08;80;83.46;88.13;88.13;90;75.38;79.42;77.21;82.79;69.54;77.46;76.08;77.04;85.46;86.88;94.5;98.04;93.83;93.71;87.79;83.83;95.71;94.96;85.13;84.88;76.75;97.63;94.13
5839;Emden;0;53.3881;7.2287;86;79.29;80.17;81.96;88.83;87.96;88.38;93.75;82.33;77.83;78.04;85.92;91.96;86.71;86.38;79.17;82.58;91.08;97.83;91.58;90.83;89.17;96.42;88.63;92.75;94.46;86.71;89.67;87.88;92.79;91.21
13711;Krölpa-Rockendorf;280;50.6813;11.515;94.21;81.33;83.42;83.92;78.13;81.13;84.54;86.08;76.33;76.75;69.75;78.67;61.71;78.67;77.13;85.58;94.96;91.25;94.54;97.13;92.79;97.96;96.54;90.38;94.08;92.92;86.33;86.83;83.88;85.63;84.04
3987;Potsdam;81;52.3813;13.0622;93.67;81.88;76.17;83.46;93.33;97.17;95;94.71;85.08;84.25;82.13;91.58;72.08;82.38;79.96;78.33;94.33;91.13;96.21;97.88;94.92;92.46;90.5;87.54;97.33;94.08;92.25;89.17;83.58;98.54;97.08
953;Deuselbach;481;49.7619;7.0541;99.96;96.33;99.04;95.29;89.42;73.63;98.42;95.96;92.71;91.04;81.54;88.04;77;92.96;85.42;94.58;94.21;86.5;97.75;93.88;91.46;92.92;95.83;98.33;96.96;98.25;96.54;95.71;95.33;95.88;94.63
217;Attenkam;672;47.8774;11.3642;96.04;89.58;91.96;88;77.04;75.92;83.29;73.71;74.42;69.13;86.96;59.25;33.54;75.54;77.92;61.25;98.71;98.83;94.54;98.25;96.17;99.63;98.29;94.42;93.13;85.92;98.79;92.46;93.38;81.04;81.08
769;Bückeburg;68;52.2817;9.0889;75.5;69.63;79.79;83.04;85.71;76.33;85.25;85.75;79.58;78.58;78.33;82;79.67;79.71;74.67;70.79;78.79;74.42;81.63;91.79;82;86;82.67;87.71;93.83;91.17;89.04;83.17;82.92;92.92;89.13
2961;Leuchtturm Kiel;5;54.4996;10.2737;89.04;80.58;84.33;79.17;87.04;89.79;87.92;91.46;79.38;81.88;76.96;87.79;89.08;88.54;89.21;75.67;84.13;86.5;92.92;94.92;96;85.38;95.83;90.54;92.29;97.42;83.63;92.29;91.13;87.46;96.71
766;Büchel (Flugplatz);477;50.1746;7.0595;95.67;95.29;96.42;90.88;93.17;88.38;96.21;96.29;92.08;86.63;76.63;91.21;80.21;90.5;85.63;93.21;89.42;85.83;95;89.75;86.79;87.92;90.04;92.46;92.54;95.52;91.04;93.92;94.17;94.71;95.5
2968;Köln-Stammheim;43;50.9895;6.9779;90.67;78.92;88.21;91;84.29;81;85.71;93.04;82.38;77.04;73.21;73.83;71.25;80.54;73.38;74.79;83.17;75.17;86.08;84.71;72.5;77.83;81.21;93.75;97.33;96.38;92.5;82.5;78.04;86.13;83.96
3042;Löhnberg-Obershausen;230;50.5624;8.2391;98.38;96.04;98.96;90.67;89.96;99.42;95.67;94.04;84.71;80.29;74.83;84.92;74.29;89.88;81.29;91.21;86.88;92;93.54;91.75;88.21;84;81.25;93.88;96.71;99.04;92.08;92.42;89.25;92.79;90.71
6129;Sohland/Spree;290;51.0594;14.4262;92.54;87.67;76.5;84.67;94.96;91.67;88.5;91.5;79.29;82.33;73.38;78;62.13;70.38;78.96;77.88;91.21;94.46;91.5;88.25;90;97.83;99;92.29;95;91.58;94.25;86.83;78.96;81.92;82.92
3044;Löningen;22;52.7216;7.7463;85.33;81.63;87.17;90.13;94.5;88;93.88;95.5;85.88;82.63;78.92;87.67;93.04;89.83;86.04;82.42;89;94.92;96.33;97.63;95.29;92.13;94.38;96.08;99.29;98.46;95.58;93.58;92.83;99.46;96.46
2323;Bevern, Kr. Holzminden;110;51.8539;9.4964;86.63;76;82.5;82.58;86.25;86.42;88.42;88.54;80.5;79.42;76.88;79.33;78.54;82.38;77.67;80.79;84.63;85.75;95.21;92.04;87.54;85.96;79.54;92;96.29;93.96;87.67;84.71;81.42;96.79;94.17
4706;Simbach/Inn;360;48.2719;13.0273;92.88;98.29;94.29;89.5;80.83;87.42;98.63;91.75;79.33;66.04;83.71;70.88;83.04;82.54;89.33;91.42;96.83;95.29;89.38;93.96;82.46;83.42;89.79;88.25;83;84.58;87.83;83.25;86.42;80.83;78.25
4704;Sigmarszell-Zeisertsweiler;507;47.5776;9.7404;94.29;98.63;96.79;88.46;83.08;94.63;86.88;61.17;73.88;68.63;80.63;63;39.29;76.83;73.29;84.33;98.21;97.42;92.75;95;91.83;91.42;90.71;90.83;92.96;83.54;97.42;88.33;92.04;82.67;86.38
4703;Sigmaringen-Laiz;580;48.0719;9.1942;98.38;97.71;99.46;86.46;91.17;92.71;94.96;92.08;89.38;82.08;85.13;78.13;78.08;93.21;97.08;96.96;99.38;98.08;94.63;98.58;95.92;95.75;93.67;92.5;89.13;95.13;90.67;91.58;95.13;90.92;89.96
1078;Düsseldorf;37;51.296;6.7686;86.96;76.79;88.67;88.54;84.63;77.29;87.58;92.21;84.63;75.88;72.88;76.58;74.88;81.67;78.04;76.88;85.42;73.46;85.29;81.33;73;79.17;84.79;91.5;96.54;94.29;89.04;83.96;79.42;87.5;86.13
1072;Dürkheim, Bad;107;49.4719;8.1929;93.58;87.33;92.08;79.79;88.79;98.79;88.25;85.79;79.08;79.33;66.79;68.38;56.58;78.38;79.46;90.75;87.46;98.46;94.13;91.33;91.5;85.38;86.29;89.88;83.71;93.63;79.17;83.79;89.83;86.46;85.92
5279;Wahlsburg-Lippoldsberg;176;51.6184;9.5761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4709;Simmern-Wahlbach;445;49.9996;7.5981;100;95.79;99.21;97.5;90.71;92.54;98.21;95.38;89.92;88.29;78.08;86.33;76.38;89.25;83.63;94.08;91.42;87.04;98.13;91.13;91.58;92.08;94.17;99.33;97.46;99.42;98.79;95.71;94.5;93.75;94.75
5906;Mannheim;96;49.509;8.5541;94.46;93.25;98.58;90.29;93.13;98.25;94.83;89.71;83.33;80.38;65.88;67.04;56.46;80.67;73.79;91.25;93.96;95.21;99.08;93.29;82.92;80.79;84.5;93.33;96.54;97.67;85.79;88.67;90.58;88.13;90.79
282;Bamberg;240;49.8742;10.9206;97.08;92.08;92.46;86.83;84.33;94.92;92.96;91.25;81.63;80.08;64.54;72;53;80.54;74.21;81.83;93.96;92.63;86.83;92.83;87.58;82.83;79.29;81;89.71;92.33;88.25;86.83;84.96;90.79;89.42
3761;Öhringen;276;49.207;9.5175;96.38;93.75;94.5;90.5;83.54;84.46;94.75;86.42;80.92;81.13;75.29;60.46;42.17;77.54;61.04;87.58;95.58;91.63;84.79;93.92;85.92;88.25;89.04;89.5;93.63;94.21;92.92;83.92;82.63;86.17;86.17
4336;Saarbrücken-Ensheim;320;49.2128;7.1077;100;100;99.25;92.67;98.71;95.83;99.42;94.67;93.33;93.21;79.92;76.67;63.92;88.29;79.17;95.42;94.29;94.33;94.29;93;91.58;88.71;90.29;95.33;98.88;99.75;97.54;96.08;93.88;97.63;97.67
5433;Weiskirchen/Saar;380;49.5534;6.812;99.46;100;99.08;92.92;96.17;86.63;100;97.46;94.08;91.21;79.33;85.21;75.63;92.58;84.67;96.13;91.33;93.63;94.83;88.83;87.04;86.88;88.25;95.04;96.88;99.25;92;97.08;97;96.83;99.13
3485;Neuburg/Kammel-Langenhaslach;486;48.3116;10.3771;97.21;92.83;95.33;85.88;83.46;85.96;92.58;82.42;83.54;75.63;84.5;66.13;55.29;82.17;86.54;89.29;97.29;95.58;90.17;95.71;90.96;92.71;94.58;89.88;89.75;88.21;92.63;85.88;88.92;87.83;85.88
3484;Neuburg/Donau (Flugplatz);380;48.7097;11.2096;96;92.63;95.13;85.96;83.46;91;94.04;89.5;80.21;75.71;82.13;69.88;76.54;79.79;94.46;93.92;94;94;89.13;;88.92;92.04;93.96;87.83;89.29;87.33;92.79;87.58;87.1;88.25;86.58
3137;Mainz-Lerchenberg (ZDF);195;49.9672;8.2108;95.17;90.42;95.42;83.17;84.92;99.63;91.67;91.25;81.5;76.71;64.33;79.17;65.5;81.46;78.58;89.96;81.08;91.63;96.83;88;90.17;83.38;82.92;93.75;87.04;95.83;88.54;88.42;88.46;84.79;86.54
4560;Schotten;265;50.4927;9.1228;99.92;98.54;99.46;99.25;98.58;97.21;98.29;96.04;89;84.04;78.54;88.29;68.17;91.13;77.17;94.5;94.54;93.04;90.42;96.08;87.17;90.75;88.13;97.79;98.5;99.38;98.96;95.96;93.42;95.08;94.33
5516;Fehmarn;3;54.5284;11.0605;88.38;84.04;85.13;80.29;89.96;92.54;89.75;91.63;81.54;86.21;81.46;92.08;92.04;87.96;89.46;77.46;83.83;86.88;93.08;94.17;87.58;92.63;89.63;89.04;93;97.42;88.08;91.21;87.88;83.42;87.46
1550;Garmisch-Partenkirchen;719;47.4831;11.0623;90.38;93.58;93.71;86.38;81.29;84.92;83.92;83.08;74.33;42.58;69.13;71.08;73.08;83.08;88.71;75.83;94.5;91;89.38;87.54;88.17;90.63;89.5;89.54;90.46;84.63;89.88;86.08;91.17;81.04;86.25
4642;Seehausen;21;52.8911;11.7297;82.92;73.17;78.25;83.08;87.5;91.08;89.67;89.96;82.46;80.67;83;90.71;83.25;81.71;82.29;76;81.88;88.33;93.21;96.75;97.42;94.13;90.38;88.38;98;97.21;86.92;88.21;84;97.13;92.21
2559;Kempten;705;47.7233;10.3348;88.29;88.17;92.67;80.21;73.96;71.13;72.92;67.79;77.08;70.83;82.17;57.83;51.96;78.5;80.21;81.21;95.38;90.58;87;89.63;85.29;90.17;90.5;87.92;84.42;76.71;84.63;79.88;91.88;84.38;77.29
3031;Lippstadt-Bökenförde;92;51.6334;8.3943;81.13;73.92;85.88;87.88;84.25;84.58;88.46;87.42;82.38;80.29;76.46;79.33;75.13;81.75;74.13;79.92;83.46;73.92;89.58;92.71;82.33;83.42;84.5;95.67;95;92.67;93.38;83.75;81.92;94;90.75
2497;Kall-Sistig;505;50.5016;6.5262;84.25;90.21;95.88;94.08;86.13;70.58;95.25;96.04;90.75;87.88;85;93.54;87.58;90.96;89.38;90.42;89;86.46;92.29;87.42;88.38;95.79;99.88;97.83;97;97.33;95.25;94.04;93;93.5;92.38
3034;Lobenstein, Bad;500;50.4505;11.635;95.71;91.08;90.08;84.29;85.83;85.96;88.54;92.38;87.04;86.88;83.63;88.46;61.13;84.96;84.67;89.29;95.67;91.58;90.04;91.5;87.58;97.71;96.79;92.38;91.83;93.58;88;92.25;89.63;90.75;90.29
535;Blankenrath;417;50.0355;7.3048;98.75;96.04;98;95.21;92.33;90.04;97.21;92.71;88.58;85.96;76.21;83.92;75.13;86;79.25;91.25;92.63;84.58;95.71;92.75;86.21;89.21;92.79;94.96;95.75;97.67;93.54;91.75;91.17;89.83;90.79
1411;Birx/Rhön;745;50.5309;10.048;99.54;93;100;100;97.58;83.04;99.71;99.75;97.58;96.92;91.67;98.25;76.67;95.25;84.79;97.96;99.17;93.38;93.67;97.75;94.33;99.96;100;99.75;100;100;100;100;99.58;99.79;99.33
2252;Bertsdorf-Hörnitz;270;50.8994;14.7456;93.42;85.88;75.63;80.33;91.92;91.42;81.5;90.79;78.67;79.5;73.96;82.63;60.71;67.33;77.42;80.17;88.04;92.83;87.04;86.33;89.17;97.38;96.13;89;91.38;86.25;93.75;83.04;78.58;82.58;80.88
