STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
4548;Selb/Oberfranken-Lauterbach;609;50.2046;12.1435;0.3;0.1;-0.3;-0.4;-1.1;-2.9;-1.7;2;4;8.6;0.3;2.2;6.1;3.3;0.8;2.1;0.7;-1.2;-0.2;-1.1;-2.9;-0.8;-2.9;-3.2;-1.2;-0.9;-0.8;-0.4;-1;-1.9;-3.1
4625;Schwerin;59;53.6425;11.3872;3.5;5.8;3.7;3.3;4.1;2.5;3.3;4.2;6.5;7.6;3;6.3;7.3;3.4;4.4;5.8;2.1;0.3;0.4;0.5;-1.5;-1.2;-1;-0.8;0.5;2.5;3.2;3.3;1.6;0.8;-0.6
3155;Manderscheid-Sonnenhof;413;50.1015;6.8009;-2.5;-0.3;0;0.6;-3.1;-4.7;-0.5;3.4;6.8;9.8;2.3;3.7;6.2;2.4;5.6;3.5;0.8;-0.8;-3.3;-2;-2;-1.5;-1;-0.9;-0.2;0.4;1.2;1.4;0.1;-0.8;-0.7
3158;Manschnow;12;52.5468;14.5452;3.3;5.1;4.2;3;2.2;-0.5;1;3.4;6.2;8.7;4.2;5.6;9.8;6.3;4.4;7.3;3;-0.9;-0.3;1.6;0.7;0;-0.3;-0.8;0.9;1.4;3.3;3.2;2.2;1.3;0.6
5404;Weihenstephan-Dürnast;477;48.4025;11.6946;-2.9;-1.6;1;1;0.4;-0.6;-0.4;3.9;6.8;12.5;2.7;2.7;4.6;5.5;2.1;1.3;1;0.9;0.4;-0.7;-0.1;0;-0.2;-0.6;-0.4;-0.7;0.4;0;1;-0.3;-0.9
2578;Kirchdorf/Poel;12;53.9995;11.4341;4.1;6.1;4.5;4.3;4.8;3.2;4;4.8;6.5;7.5;3.6;6.7;7.1;4;4.7;5.9;2.6;1;0.8;0.8;-0.8;0.1;-0.2;-0.2;1.1;2.9;3.6;3.5;1.8;1.5;-0.3
2575;Kirchberg/Jagst-Herboldshausen;426;49.1804;9.9799;0.1;0.8;0.9;0.7;-0.7;-3.2;0.1;4;6.9;11.1;3.1;4;7.9;4.8;4.9;6.1;2.4;0.4;1.1;-0.6;-0.9;-0.1;-0.6;-0.8;-0.4;0.2;0.5;1.6;0.8;-0.2;-0.4
3015;Lindenberg;98;52.2085;14.118;3.3;4.6;4;3;2.1;-1;0.9;3.1;5.8;8.4;3;5.4;9.8;5.8;4.1;7.4;2.6;-0.4;-0.6;0.8;-0.1;-0.8;-1.2;-1.6;0.3;1.4;2.6;2.7;1.7;0.5;0
1001;Doberlug-Kirchhain;97;51.6451;13.5747;3.2;4.6;3.6;3.2;2.4;1.5;2;4;6.9;10;3.3;5.7;10.1;6.6;4.7;7.9;2.9;-0.5;-0.7;1;0;-0.1;-0.5;-0.4;1;2.1;2.9;3.3;2.4;1.3;0.3
4189;Altheim, Kreis Biberach;533;48.1479;9.4596;-4.3;-1.2;1.2;1.1;-2.5;-4.1;-0.1;3.6;6;11.6;3.2;2.5;2.6;3.8;1.1;2;1.1;-0.3;-0.1;0.1;-0.5;-0.9;-0.6;-0.1;-0.5;-1.1;0.4;-0.1;0.7;-0.2;-0.1
4261;Rosenheim;444;47.8752;12.1279;-4.3;-2.4;3.2;1.8;1.3;0.5;0.6;3.4;7.7;15.2;4.8;2.9;2.5;3.7;1.3;1.5;1.6;0.6;0.4;-1.5;-1.7;-0.1;0.5;0.3;-0.3;-0.5;0.5;0.4;0.9;0.2;-0.5
3591;Nideggen-Schmidt;350;50.6744;6.4237;1.3;4;1.7;1.8;0.7;1.7;2.4;5.1;8.3;9.6;2.7;5.7;7.8;2.9;6.7;4.6;1.6;0.8;-1.5;-1.1;-1.9;-1.4;-1.8;-0.5;1.3;3;2.5;2.6;1.2;-0.1;0.6
2597;Kissingen, Bad;282;50.2241;10.0792;1.9;1.9;1.3;2;1.3;-1.9;0.6;4.2;7.2;11.2;3.5;5.2;8.4;5;4.2;4.9;2.7;-0.7;0.6;0;-0.3;0.5;0.3;-1.5;1.2;0.8;1.8;2.4;0.8;0.2;0
1346;Feldberg/Schwarzwald;1490;47.8749;8.0038;0.3;0.7;-0.4;-4.9;-0.6;3.5;-1.8;-0.4;0.6;4.1;-4;-1.9;3.7;-1.6;0.9;0.6;-3.9;-6.5;-4.3;-4.9;-2.4;-2;-6.7;-6.9;-7.4;-6.4;-5.2;-5.3;-4.6;-6.8;-7
1228;UFS TW Ems;0;54.1651;6.346;7.7;8.5;7.3;7.1;6.7;6.2;7.4;7.8;8.2;8.8;6.8;8.3;7.5;;;;;;;;;;;;;;;;;;
13674;Waibstadt;237;49.2942;8.9054;0.7;0.7;1.3;1.9;0.2;-2;1;5.2;7.8;11.4;4.7;5.8;9.7;5.5;6.7;5.6;3.2;-0.3;0;-0.3;-0.5;1.1;1;-0.7;0.7;0.6;1.9;3;2.4;1;0.6
4349;Sachsenheim;248;48.9569;9.071;0.9;1.4;2.1;2.5;0.6;-1.3;1.2;4.6;8.6;13.2;4.8;5.1;7.4;5.9;6.1;5.9;3.4;0.5;0.3;0;0.7;1.1;1;0.7;1.3;0.8;2.4;3.2;2.7;1.3;0
5664;Wolfach;291;48.2953;8.2391;0.3;0.8;4.7;2.6;-0.3;-1.3;1.3;7.4;8.6;12.9;4.2;4.3;5.9;5.6;4.1;6.7;3;0.5;-0.2;0.9;1.6;0.9;1;1;0.9;0.7;1.6;2.9;3.5;1.6;1.2
1736;Grambek;27;53.5732;10.6795;3.8;6.4;4.4;3.9;3.9;2.5;4;4.9;6.9;8.4;3.8;6.8;7.7;3.7;5.2;6.1;2;0.5;0.2;0.6;-1;-0.7;-1.6;-1;0.8;3;3.2;3.8;1.8;0.6;-0.1
2886;Laupheim;539;48.2176;9.9097;-4.5;-1;2.1;1.1;-0.6;-1.7;0.4;3.9;6.3;11.8;3;3.2;4.7;4.9;2.4;2.2;0.8;-0.2;-1;-0.3;-0.7;-1;-0.9;-0.4;-0.8;-1;0.3;0.1;0.9;-0.3;0
1503;Friesoythe-Altenoythe;6;53.0643;7.9022;3.3;6.4;4.3;3.6;2.6;3.3;4.3;5.4;7.8;9.3;5;7.7;8;3.7;6.8;5.5;2.4;1.7;1;0.6;-1.4;-1;-2.1;0;2;3.5;3.7;4.2;1.7;0.2;1.3
5541;Wiesbaden-Auringen;263;50.1321;8.3169;1.4;1.1;0.5;2;-0.2;-2.4;0.7;3.6;7.6;11.5;3.7;4.7;7;3.9;5.5;4.6;2.3;-0.8;-1.4;-1.2;-0.7;0;0.1;-0.8;1.3;0.9;2.5;2.3;0.7;-0.4;0.1
5546;Wiesenburg;187;52.1207;12.4585;2.4;4.3;2.9;2.6;2.1;0.9;1.7;3;5.8;8.4;2.1;4.7;8.7;4.8;4.3;6.3;2.1;-0.5;-1.2;-0.2;-1;-1.3;-1.4;-1;0.3;1.4;2.3;2.4;0.9;-0.1;-1.1
979;Dillenburg;314;50.7313;8.2622;0.6;2;0.9;1.7;0.4;-2.6;0.9;3.7;6.6;9.9;2.5;4.9;7.7;2.8;5.9;4.1;1.1;-1.7;-1.4;-1.3;-3;-0.5;0.6;-1;0.9;0.8;1.7;2;0.6;-0.5;-0.4
656;Braunlage;607;51.7234;10.6021;0.2;0.7;-0.3;0.2;-1.2;-2.1;-0.4;0.9;2.8;6.1;-0.3;1.9;5.1;1.1;2.3;2.8;-0.4;-2.7;-2.6;-2.6;-5.2;-3.1;-3.3;-3.5;-0.7;-0.6;-0.2;-0.4;-2;-2.4;-2.6
183;Arkona;42;54.6792;13.4343;4.3;5.5;4.3;3.9;3.4;1.5;2.2;3.8;5.5;6.1;4.1;5.7;6.3;3.6;3.7;5.7;3;0.6;0.7;1.6;1;1;0.4;-0.9;2.4;1.9;3;2.7;1.7;0.7;1.3
1504;Fritzlar (Flugplatz);172;51.119;9.2799;1.5;3;2;3.8;0.4;-0.3;1.5;4.1;7.3;10.8;3.8;5.2;7.7;4.1;6.3;5.5;1.6;-0.4;-1.3;-0.5;-1.9;0.2;-0.7;-0.8;1.2;1.5;2.2;2.3;1.3;0.2;0.5
2110;Heinsberg-Schleiden;57;51.0412;6.1041;2.7;5.7;3;2.7;1.8;1.1;3.8;6.8;9.4;10.7;4.7;8;9.3;4.5;9.1;6;2.8;3.1;-0.1;1.2;-0.1;0.1;-0.7;0.9;1.4;4.4;3.9;4.8;3.2;1.7;1.8
3086;Lübeck-Blankensee;16;53.8025;10.6988;4.1;6.3;4.2;3.3;3.9;2.8;4.2;4.9;7;8.3;3.8;7;7.3;3.8;5.2;6.1;2.4;0.9;0.5;0.5;-0.9;-0.6;-1.2;-1.1;0.8;3;3.1;3.7;1.9;1.1;-1.2
2115;Helgoland;4;54.175;7.892;5.9;7.6;6.8;6.1;5.9;4.5;6.4;6.6;7.6;8.1;6.1;7.3;6.5;4.9;6.4;6.3;5.1;3.3;3.1;2.9;1.9;1;0.6;3.2;5.8;5.3;5.8;5.2;3;2.5;1.6
3083;Lübben-Blumenfelde;57;51.9267;13.8797;3.5;5;4.2;3.6;2.9;0.9;1.7;4;6.9;9.4;3.6;5.7;10.1;6.4;4.7;7.8;2.8;-0.7;-0.8;0.9;0;-0.1;-0.4;-0.8;1;2.2;3.1;3.3;2.4;1.3;0.7
2627;Klettwitz;128;51.5554;13.8846;2.9;4.5;3.3;2.9;2;1.2;1.5;3.9;6.6;9.8;2.9;5.3;10.2;6.6;3.8;7;2.5;-1.8;-1.4;0.4;-0.6;-0.3;-0.6;-0.8;0.5;1.8;2.1;2.8;2.3;1.2;0.1
2629;Kleve;46;51.7612;6.0954;1.7;5.5;2.7;2.6;1.5;2.2;3.8;5.5;8.6;10;4.6;7.7;8.2;3.6;8.1;4.7;2;2.4;1;0.5;-0.4;-1.1;-1.7;0.6;1.4;3.9;3.4;3.9;2.5;0.8;1.4
3875;Parsberg/Oberpfalz-Eglwang;549;49.1509;11.6897;-0.6;-0.9;0.3;-0.1;-0.6;-2;-0.9;1.9;4.8;10.6;2.2;2.6;5.6;4.7;1.5;2.1;1.6;1;0;-0.7;-1.6;-0.3;-0.4;-1.7;-0.8;-0.6;-0.1;0.1;0.2;-1.1;-1.8
7351;Feldberg/Mecklenburg;115;53.3175;13.4175;2.8;4.9;3.2;2.8;2.5;-1.1;0.8;2.8;5.2;7.3;2.5;5.1;8;4.5;3.5;6.2;1.9;-1.2;-1.4;0.4;-1.2;-2.8;-1.8;-1.6;0.2;1.1;2.7;1.7;0.6;0;-1.9
3527;Neukirchen-Hauptschwenda;500;50.8924;9.4053;-0.1;0;-0.4;0.3;-1.2;-2.4;-0.9;2.1;4.5;8.3;0.5;2.7;5.9;2;4.5;3.6;0.7;-1.3;-1;-2.6;-3.2;-2.5;-3.2;-3.2;-0.4;-0.6;-0.2;0.1;-0.9;-1.7;-1.8
5109;Trollenhagen;69;53.5997;13.3039;3.4;5.4;3.6;2.7;2.9;-0.6;1.9;3.6;5.7;7.2;2.6;5.7;7.9;4.5;4.3;6.9;2.9;0.2;-0.5;0.8;-1.5;-1.9;-1.3;-0.9;0.6;2.1;2.9;2.5;1.5;0.2;-1.1
3289;Schmieritz-Weltwitz;355;50.7281;11.7838;2.3;2.5;1.5;1.4;1.1;0.3;1;3.7;6.1;9.9;2.3;4.4;8.3;4.6;4.4;5.8;2.2;-0.2;0.7;0.1;-1.4;-1.4;-1.9;-1.4;0.3;0.6;1.1;1.6;0.8;0;-1
3287;Michelstadt-Vielbrunn;453;49.7176;9.0997;0.7;0.6;0.4;0.4;0.1;-1.6;0.1;4.3;6.6;9.9;2.5;4.1;8.4;3.6;5.6;4.2;1.7;-0.9;-0.1;-1.7;-2.8;-1.2;-1.4;-2.2;-0.5;-0.2;0.7;0.9;0;-0.9;-1
5100;Trier-Petrisberg;265;49.7479;6.6582;-0.2;1.2;1.5;2.1;-2;-2.6;0.7;5.9;8.5;11.3;4;5.5;7.9;4.2;7.6;4.5;2.3;0.5;-2.6;-0.5;-0.6;0.2;0.1;-0.8;-1;1;2;2.8;1.7;0.6;0.6
3284;Michelstadt;240;49.6691;9.0085;1.6;2.1;1.6;1.9;0.4;-1.9;1.6;5.8;8.2;11.5;4.3;6;9.5;5;6.7;5.7;3.2;0.7;0.8;-0.1;-1;0.7;0.3;-1;1.3;1.2;2.4;2.8;1.5;0.8;0.8
7331;Hermaringen-Allewind;468;48.6096;10.2682;-1.3;-0.8;1;1.3;-0.4;-4.9;-1.2;3.4;6.2;12.6;3.1;2.6;2.9;4.9;1.2;1.5;2;0.5;-0.4;-0.2;-0.3;-0.3;-0.1;-0.1;-0.1;-0.1;0.8;0.4;1;-0.3;-1.5
5717;Wuppertal-Buchenhofen;130;51.2248;7.1053;1.4;4.5;1.8;2.5;2.7;2.4;4;5.2;8.6;10.2;4;7.2;9;3.7;7.7;5.5;2.2;1.6;-0.4;0.3;0.6;0.1;-0.3;-0.2;1;3.1;3.3;3.9;2.6;0.7;1.3
