STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
5424;Weimar-Schöndorf;325;51.0179;11.3542;6.03;0.06;0;0.86;0.9;5.15;1.98;0.01;0.3;1.65;1.06;0;7.45;1.56;0.65;0;0.88;7.46;0;0;0.83;0;0;4.85;1.25;0;1.51;0.51;5.15;1.35;0.3
2796;Laage (Flugplatz);40;53.9156;12.279;0.3;0.3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2794;Kyritz;40;52.9363;12.4093;5.45;0.56;0.58;3.46;0;0;0;0;0;0.01;0.15;0;0.6;1.66;0;3.65;4.08;5.3;3.98;0;0;0;0;3.1;0;0;0;0.91;1.18;0;3.65
13696;Waltrop-Abdinghof;68;51.5968;7.4048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5397;Weiden;440;49.6663;12.1845;0;0;0;0.21;0.26;5.18;0;0;0;0.06;0.96;0;6.51;0.1;1;0;0;0;0;0;0.1;0.01;0;0;0.35;0;0.46;0.05;1.48;0.08;0
3821;Osterfeld;246;51.0873;11.9292;5.66;0;0;0.5;0;5.3;0;0;0.08;1.85;1.6;0;7.68;1.43;0.31;0.01;0;7.83;0;0;4.18;0;0;5.25;0.51;0.91;1.4;1.18;4.51;0.61;0
3946;Plauen;386;50.4819;12.13;1.15;0;0;0.11;4.06;5.03;0;0;0;1.2;1.1;0;7.2;1.33;2.23;0.6;0;2.08;0;0;0.05;0;0;0;0.15;0;0;0;1.63;0.3;0
314;Kubschütz, Kr. Bautzen;232;51.1605;14.5037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3271;Metten;313;48.8548;12.9187;0;0.41;0;0;0.06;3.76;0;0;0;0.1;1.56;0;6.98;0;0.4;2.66;0;0.8;0.01;0;3.13;5.4;0;0;0;0;0;0;2.8;0;0.08
3278;Metzingen;355;48.5376;9.2733;0.01;0;0;0.91;6.88;6.18;0.15;0.1;0;2.65;0.91;4.71;7.11;0.43;0;0;0;1.78;2.15;0;0.61;0;0;0.01;0.2;0;0;0.38;0.55;2.7;3.5
7368;Eisenach;312;51.0007;10.3621;0.53;0;0;0.05;5.81;4.21;3.11;0;0.01;0.91;0.33;0;5.91;0.58;0.88;0;1.13;5.55;0;0;0;0;0;1.51;0.03;0;1.56;0;0.93;0.35;0.08
5099;Trier-Zewen;132;49.7326;6.6131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4280;Roth;385;49.2164;11.1036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4287;Rothenburg ob der Tauber;415;49.3847;10.1732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3571;Neustadt am Kulm-Filchendorf;452;49.8174;11.8638;0;0;0;0;1.86;4.3;0;0;0;0.03;0.45;0;7.68;0.1;0.08;0.11;0;0.01;0.08;0;0;0;0;0;0.21;0;0.63;0;1.18;0.78;0.06
5097;Tribsees;10;54.0661;12.7675;0;1.08;0;3.81;0;0.05;1.31;0;0.88;0;1.9;0;0;2.25;0;4.53;5.98;2.81;3.43;0;2.53;0;3.48;1.83;2.95;0;0.01;0;0.56;0;0
