STATION_ID;STATION_NAME;HOEHE;GEO_BREITE;GEO_LAENGE;2015-1-1;2015-1-2;2015-1-3;2015-1-4;2015-1-5;2015-1-6;2015-1-7;2015-1-8;2015-1-9;2015-1-10;2015-1-11;2015-1-12;2015-1-13;2015-1-14;2015-1-15;2015-1-16;2015-1-17;2015-1-18;2015-1-19;2015-1-20;2015-1-21;2015-1-22;2015-1-23;2015-1-24;2015-1-25;2015-1-26;2015-1-27;2015-1-28;2015-1-29;2015-1-30;2015-1-31
1869;Grünow;56;53.3153;13.9338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
4371;Salzuflen, Bad;135;52.1042;8.7521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;7
161;Andernach;75;50.4238;7.4203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0
4931;Stuttgart-Echterdingen;371;48.6883;9.2235;11;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;3;0;2;0;0;0;3
963;Diepholz;39;52.5881;8.3424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;7
1107;Ebrach;346;49.852;10.499;9;5;0;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;2;2
6196;Selb-Spielberg;610;50.1587;12.0386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6197;Lügde-Paenbruch;258;51.8664;9.2709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;11
1451;Freiburg/Elbe;2;53.8278;9.2486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;10;0;0;0;0;0;0
6199;Steinhagen-Negast;16;54.2484;13.0418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;11
5111;Trostberg;559;48.031;12.5396;27;25;18;18;16;13;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;7;11;15;17;18;20
2638;Klippeneck;973;48.1054;8.7549;18;16;12;3;3;4;4;3;0;0;0;0;0;0;0;0;6;5;4;7;7;6;5;4;9;10;20;20;24;31;
1981;Hamburg-Neuwiedenthal;3;53.4777;9.8957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
7364;Jeßnitz;74;51.682;12.3042;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
4592;Schwandorf;356;49.3278;12.0871;11;7;4;10;8;7;6;6;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;4;5;0;1;8;6
4841;Steinau, Kr. Cuxhaven;1;53.6946;8.8735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;5;0;0;0;0;0;0
2039;Harzburg, Bad;201;51.9;10.5701;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
891;Cuxhaven;5;53.8713;8.7058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0
896;Dachwig;170;51.0773;10.8626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
6344;Runkel-Ennerich;168;50.394;8.1423;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
3545;Neunkirchen-Wellesweiler;236;49.3436;7.2295;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;3;2;0;0;0;6
3540;Neunkirchen-Seelscheid-Krawinkel;195;50.8446;7.3714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0
4154;Remscheid-Lennep;345;51.1798;7.2506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7330;Arnsberg-Neheim;159;51.4634;7.978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13700;Gevelsberg-Oberbröking;205;51.3329;7.3411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;5
3226;Aschersleben-Mehringen;107;51.7259;11.5111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
1605;Genthin;35;52.3875;12.1601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
5839;Emden;0;53.3881;7.2287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;1
13711;Krölpa-Rockendorf;280;50.6813;11.515;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
3987;Potsdam;81;52.3813;13.0622;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;7
953;Deuselbach;481;49.7619;7.0541;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;6;4;0;6;6
217;Attenkam;672;47.8774;11.3642;30;26;6;0;1;0;0;0;0;0;0;3;0;0;0;0;1;6;4;3;3;3;3;3;13;11;15;17;19;20;20
769;Bückeburg;68;52.2817;9.0889;;;;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7
2961;Leuchtturm Kiel;5;54.4996;10.2737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
766;Büchel (Flugplatz);477;50.1746;7.0595;;;;;7;7;7;5;0;;;0;0;0;0;0;;;0;0;0;0;0;;;11;14;13;10;14;
2968;Köln-Stammheim;43;50.9895;6.9779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3042;Löhnberg-Obershausen;230;50.5624;8.2391;3;0;0;3;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;4;3
6129;Sohland/Spree;290;51.0594;14.4262;5;4;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;7;6;4;6;4;3;3;3
3044;Löningen;22;52.7216;7.7463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1
2323;Bevern, Kr. Holzminden;110;51.8539;9.4964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;6
4706;Simbach/Inn;360;48.2719;13.0273;12;10;6;5;4;4;4;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;1;4;3;5;3;3
4704;Sigmarszell-Zeisertsweiler;507;47.5776;9.7404;56;45;37;13;13;13;13;12;4;0;0;0;0;0;0;0;1;9;7;5;5;5;5;5;13;11;28;27;29;25;25
4703;Sigmaringen-Laiz;580;48.0719;9.1942;23;15;10;4;4;4;4;4;0;0;0;0;0;0;0;0;0;2;0;2;3;3;3;3;4;3;8;5;5;5;7
1078;Düsseldorf;37;51.296;6.7686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0
1072;Dürkheim, Bad;107;49.4719;8.1929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5279;Wahlsburg-Lippoldsberg;176;51.6184;9.5761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
4709;Simmern-Wahlbach;445;49.9996;7.5981;8;7;4;4;4;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;8;5;2;2;4;4
5906;Mannheim;96;49.509;8.5541;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
282;Bamberg;240;49.8742;10.9206;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3761;Öhringen;276;49.207;9.5175;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
4336;Saarbrücken-Ensheim;320;49.2128;7.1077;5;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;7;3;0;0;15
5433;Weiskirchen/Saar;380;49.5534;6.812;12;12;7;5;4;4;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;10;5;3;3;5;7
3485;Neuburg/Kammel-Langenhaslach;486;48.3116;10.3771;25;23;17;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;6;6;0;1;6
3484;Neuburg/Donau (Flugplatz);380;48.7097;11.2096;;;;;;;5;2;0;;;0;0;0;0;0;;;0;1;0;0;0;;;1;3;0;0;2;
3137;Mainz-Lerchenberg (ZDF);195;49.9672;8.2108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4560;Schotten;265;50.4927;9.1228;2;0;0;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;0;2;4
5516;Fehmarn;3;54.5284;11.0605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
1550;Garmisch-Partenkirchen;719;47.4831;11.0623;36;30;19;7;8;8;8;7;7;0;0;0;0;0;0;0;0;10;8;7;7;7;6;7;13;19;25;40;37;35;41
4642;Seehausen;21;52.8911;11.7297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;3;2;3;0;0;0;0;0;2
2559;Kempten;705;47.7233;10.3348;33;26;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;6;3;3;2;1;7;4;7;10;14;20;27
3031;Lippstadt-Bökenförde;92;51.6334;8.3943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3
2497;Kall-Sistig;505;50.5016;6.5262;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;1;13;11
3034;Lobenstein, Bad;500;50.4505;11.635;10;7;5;7;7;6;6;6;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;2;8;10;9;10;21;21
535;Blankenrath;417;50.0355;7.3048;3;2;0;4;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;9;6;3;5;6
1411;Birx/Rhön;745;50.5309;10.048;18;16;14;22;22;21;21;20;14;0;0;0;0;0;4;0;0;0;0;4;6;5;5;5;6;6;12;16;19;29;35
2252;Bertsdorf-Hörnitz;270;50.8994;14.7456;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;3;1;1
7343;Deutschneudorf-Brüderwiese;688;50.6199;13.4816;17;14;9;17;33;32;28;28;21;12;0;8;3;0;2;2;0;1;1;1;3;2;4;4;5;8;14;26;25;39;39
5158;Ummendorf;162;52.1601;11.1759;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
5014;Worpswede-Hüttenbusch;7;53.2758;8.9857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0;3;1;0;0;0;0;0
1327;Weilerswist-Lommersum;146;50.7119;6.791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;2;0
5017;Teuschnitz;633;50.4002;11.3889;17;16;16;20;20;18;18;18;9;0;0;7;0;0;0;0;0;0;0;3;4;4;4;4;8;13;18;17;22;35;38
983;Dillingen/Donau-Fristingen;419;48.5562;10.5599;12;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;3
2773;Kümmersbruck;417;49.4283;11.9016;10;7;0;10;7;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;6;1;1;13;12
